submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
04/02/2021,Maine,51817,39696.0,12121.0,356,131.0,745,722.0,23.0,1,0.0,04/04/2021 12:00:00 AM,Agree,Agree
04/02/2021,Missouri,569231,,,547,195.0,8813,,,2,0.0,04/04/2021 12:00:00 AM,Not agree,Not agree
04/02/2021,Illinois,1251346,1251346.0,0.0,3235,0.0,23626,21349.0,2277.0,25,2.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,Minnesota,524203,,,2536,472.0,6942,6486.0,456.0,4,1.0,04/03/2021 01:51:09 PM,,Agree
04/02/2021,Delaware,94966,89780.0,5186.0,372,36.0,1713,1561.0,152.0,4,0.0,04/04/2021 12:00:00 AM,Agree,Agree
04/02/2021,Wisconsin,637801,578587.0,59214.0,893,18.0,7336,6633.0,703.0,10,2.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,Oregon,166013,166013.0,0.0,489,0.0,2385,2385.0,0.0,0,0.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,New Hampshire,85010,,,471,0.0,1245,,,0,0.0,04/03/2021 01:51:09 PM,Not agree,Not agree
04/02/2021,Kentucky,429478,325393.0,104085.0,579,214.0,7413,6583.0,830.0,11,2.0,04/02/2021 12:00:00 AM,Agree,Agree
04/02/2021,Nebraska,211779,,,345,0.0,2181,,,0,0.0,04/04/2021 12:00:00 AM,Not agree,Not agree
04/02/2021,California,3573074,3573074.0,0.0,2414,0.0,58269,58269.0,0.0,179,0.0,04/04/2021 12:00:00 AM,Agree,Agree
04/02/2021,Montana,104853,97510.0,7343.0,128,19.0,1454,1454.0,0.0,16,0.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,Vermont,18433,,,195,5.0,226,,,1,0.0,04/04/2021 12:00:00 AM,Not agree,Not agree
04/02/2021,South Carolina,556549,468548.0,88001.0,1112,366.0,9162,,,10,3.0,04/02/2021 12:00:00 AM,Agree,Not agree
04/02/2021,Virginia,622339,486047.0,136292.0,1538,528.0,10279,8626.0,1653.0,11,-1.0,04/02/2021 12:00:00 AM,Agree,Agree
04/02/2021,Maryland,414385,,,1457,0.0,8876,8668.0,208.0,18,0.0,04/04/2021 12:00:00 AM,,Agree
04/02/2021,Idaho,181181,145560.0,35621.0,284,59.0,1966,1714.0,252.0,3,0.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,Nevada,304454,304454.0,0.0,342,0.0,5260,,,4,0.0,04/03/2021 01:51:09 PM,Agree,
04/02/2021,Rhode Island,131393,,,409,0.0,2621,,,5,0.0,04/02/2021 12:00:00 AM,Not agree,
04/02/2021,New Jersey,918951,807970.0,110981.0,4529,596.0,24615,22047.0,2568.0,24,0.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,North Carolina,907370,789399.0,117971.0,1886,479.0,12799,11311.0,1488.0,11,2.0,04/02/2021 12:00:00 AM,Agree,Agree
04/02/2021,Kansas,302873,244916.0,57957.0,501,128.0,4932,,,19,0.0,04/03/2021 01:51:09 PM,Agree,
04/02/2021,Utah,386550,386550.0,0.0,422,0.0,2131,2071.0,60.0,6,0.0,04/03/2021 01:51:09 PM,Agree,Agree
04/02/2021,New Mexico,192152,,,207,0.0,3837,,,7,0.0,04/04/2021 12:00:00 AM,,Not agree
04/02/2021,New York,1034732,,,3993,0.0,18836,,,22,0.0,04/03/2021 01:51:09 PM,Not agree,Not agree
04/02/2021,Arkansas,330753,,,144,55.0,5639,,,3,0.0,04/03/2021 01:51:09 PM,Not agree,Not agree
04/02/2021,Colorado,473791,442643.0,31148.0,1680,172.0,6118,5385.0,733.0,1,1.0,04/02/2021 12:00:00 AM,Agree,Agree
04/02/2021,Iowa,352384,,,589,121.0,5754,,,3,3.0,04/03/2021 01:51:09 PM,Not agree,Not agree
04/02/2021,Pennsylvania,1040264,884627.0,155637.0,4893,1341.0,25148,,,28,-33.0,04/02/2021 12:00:00 AM,Agree,Not agree
04/02/2021,Indiana,690394,,,1222,0.0,13042,12642.0,400.0,21,1.0,04/02/2021 12:00:00 AM,Not agree,Agree
04/03/2021,Ohio,1024011,866822.0,157189.0,2293,552.0,18646,18646.0,0.0,0,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,West Virginia,143106,113263.0,29843.0,453,148.0,2693,,,5,2.0,04/04/2021 01:43:43 PM,Agree,Not agree
04/03/2021,Tennessee,808200,672009.0,136191.0,1060,251.0,11922,9571.0,2351.0,1,0.0,04/02/2021 12:00:00 AM,Agree,Agree
04/03/2021,Colorado,475326,444042.0,31284.0,1535,136.0,6124,5391.0,733.0,6,0.0,04/03/2021 12:00:00 AM,Agree,Agree
04/03/2021,Indiana,691462,,,1068,0.0,13047,12647.0,400.0,5,0.0,04/03/2021 12:00:00 AM,Not agree,Agree
04/03/2021,Washington,367057,,,1121,212.0,5278,,,0,0.0,04/03/2021 12:00:00 AM,,
04/03/2021,Georgia,1063680,855186.0,208494.0,1125,355.0,19210,16748.0,2462.0,34,13.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Kansas,302873,244916.0,57957.0,0,0.0,4932,,,0,0.0,04/04/2021 01:43:43 PM,Agree,
04/03/2021,Hawaii,30246,,,229,123.0,464,,,4,0.0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/03/2021,Texas,2791810,,,1650,222.0,48859,,,43,0.0,04/05/2021 12:00:00 AM,Not agree,Not agree
04/03/2021,Mississippi,306801,188455.0,118346.0,127,68.0,7208,4982.0,2226.0,3,2.0,04/05/2021 12:00:00 AM,Agree,Agree
04/03/2021,Massachusetts,643232,605055.0,38177.0,2453,190.0,17315,16969.0,346.0,14,2.0,04/05/2021 12:00:00 AM,Agree,Agree
04/03/2021,Arizona,844463,784581.0,59882.0,706,114.0,16991,15064.0,1927.0,2,-1.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Oregon,166480,166480.0,0.0,467,0.0,2391,2391.0,0.0,6,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,California,3577951,3577951.0,0.0,4877,0.0,58404,58404.0,0.0,135,0.0,04/05/2021 12:00:00 AM,Agree,Agree
04/03/2021,Delaware,95442,90181.0,5261.0,476,75.0,1713,1561.0,152.0,0,0.0,04/05/2021 12:00:00 AM,Agree,Agree
04/03/2021,Montana,105037,97663.0,7374.0,184,31.0,1465,1465.0,0.0,11,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Kentucky,429932,325698.0,104234.0,454,149.0,7416,6586.0,830.0,3,0.0,04/03/2021 12:00:00 AM,Agree,Agree
04/03/2021,Rhode Island,131846,,,453,0.0,2621,,,0,0.0,04/03/2021 12:00:00 AM,Not agree,
04/03/2021,North Carolina,909094,790772.0,118322.0,1724,351.0,12810,11322.0,1488.0,11,0.0,04/03/2021 12:00:00 AM,Agree,Agree
04/03/2021,Illinois,1254185,1254185.0,0.0,2839,0.0,23635,21361.0,2274.0,9,-3.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Idaho,181181,145560.0,35621.0,0,0.0,1966,1714.0,252.0,0,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,New Hampshire,85448,,,438,371.0,1247,,,2,0.0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/03/2021,Virginia,623881,487107.0,136774.0,1542,482.0,10287,8634.0,1653.0,8,0.0,04/03/2021 12:00:00 AM,Agree,Agree
04/03/2021,Maine,52038,39888.0,12150.0,221,29.0,745,722.0,23.0,0,0.0,04/05/2021 12:00:00 AM,Agree,Agree
04/03/2021,South Carolina,557570,469237.0,88333.0,1021,332.0,9178,,,16,4.0,04/03/2021 12:00:00 AM,Agree,Not agree
04/03/2021,Connecticut,313956,289591.0,24365.0,0,0.0,7904,6497.0,1407.0,0,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Wyoming,56447,47786.0,8661.0,0,0.0,700,700.0,0.0,0,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,New Jersey,923396,811726.0,111670.0,4445,689.0,24632,22064.0,2568.0,17,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Missouri,569579,,,348,138.0,8818,,,5,0.0,04/05/2021 12:00:00 AM,Not agree,Not agree
04/03/2021,Vermont,18593,,,160,4.0,227,,,1,0.0,04/05/2021 12:00:00 AM,Not agree,Not agree
04/03/2021,Louisiana,445469,,,0,0.0,10161,9308.0,853.0,0,0.0,04/04/2021 01:43:43 PM,Not agree,Agree
04/03/2021,Wisconsin,638590,579293.0,59297.0,789,83.0,7341,6640.0,701.0,5,-2.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Michigan,816930,735012.0,81918.0,5146,646.0,17430,16380.0,1050.0,54,3.0,04/04/2021 12:00:00 AM,Agree,Agree
04/03/2021,Nebraska,212012,,,233,0.0,2181,,,0,0.0,04/05/2021 12:00:00 AM,Not agree,Not agree
04/03/2021,Nevada,304916,304916.0,0.0,462,0.0,5274,,,14,0.0,04/04/2021 01:43:43 PM,Agree,
04/03/2021,Minnesota,526267,,,2064,262.0,6953,6496.0,457.0,11,1.0,04/04/2021 01:43:43 PM,,Agree
04/03/2021,Maryland,415660,,,1275,0.0,8892,8684.0,208.0,16,0.0,04/05/2021 12:00:00 AM,,Agree
04/03/2021,Utah,386997,386997.0,0.0,447,0.0,2132,2072.0,60.0,1,0.0,04/04/2021 01:43:43 PM,Agree,Agree
04/03/2021,Pennsylvania,1045758,888889.0,156869.0,5494,1232.0,25188,,,40,38.0,04/03/2021 12:00:00 AM,Agree,Not agree
04/03/2021,Oklahoma,443069,349870.0,93199.0,209,49.0,7161,6091.0,1070.0,8,1.0,04/04/2021 12:00:00 AM,Agree,Agree
04/03/2021,New York,1038858,,,4126,0.0,18861,,,25,0.0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/03/2021,Arkansas,330970,,,217,73.0,5641,,,2,0.0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/03/2021,North Dakota,103638,96991.0,6647.0,61,8.0,1466,,,0,0.0,04/04/2021 01:43:43 PM,Agree,Not agree
04/03/2021,South Dakota,118361,,,175,43.0,1938,1579.0,359.0,0,0.0,04/04/2021 01:43:43 PM,,Agree
04/03/2021,Alabama,515717,403860.0,111857.0,182,38.0,11012,8796.0,2216.0,13,2.0,04/03/2021 12:00:00 AM,Agree,Agree
04/03/2021,Florida,2042947,,,4780,1025.0,34298,,,50,4.0,04/03/2021 12:00:00 AM,Not agree,Not agree
04/03/2021,Iowa,352874,,,490,114.0,5822,,,68,68.0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/03/2021,New Mexico,192152,,,0,0.0,3839,,,2,0.0,04/05/2021 12:00:00 AM,,Not agree
04/03/2021,Alaska,61197,,,233,0.0,340,,,0,0.0,04/03/2021 12:00:00 AM,,
04/04/2021,New Mexico,192152,,,0,0.0,3841,,,2,0.0,04/06/2021 12:00:00 AM,,Not agree
04/04/2021,Kansas,302873,244916.0,57957.0,0,0.0,4932,,,0,0.0,04/05/2021 01:43:02 PM,Agree,
04/04/2021,Indiana,692426,,,964,0.0,13047,12647.0,400.0,0,0.0,04/04/2021 12:00:00 AM,Not agree,Agree
04/04/2021,Massachusetts,643232,605055.0,38177.0,0,0.0,17330,16984.0,346.0,15,0.0,04/06/2021 12:00:00 AM,Agree,Agree
04/04/2021,Washington,368320,,,1263,138.0,5278,,,0,0.0,04/04/2021 12:00:00 AM,,
04/04/2021,West Virginia,143456,113493.0,29963.0,350,120.0,2695,,,2,0.0,04/05/2021 01:43:02 PM,Agree,Not agree
04/04/2021,Georgia,1064554,855839.0,208715.0,874,221.0,19212,16749.0,2463.0,2,1.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Texas,2793524,,,1714,219.0,48895,,,36,0.0,04/06/2021 12:00:00 AM,Not agree,Not agree
04/04/2021,North Dakota,103714,97052.0,6662.0,76,15.0,1466,,,0,0.0,04/05/2021 01:43:02 PM,Agree,Not agree
04/04/2021,Colorado,476771,445365.0,31406.0,1445,122.0,6126,5393.0,733.0,2,0.0,04/04/2021 12:00:00 AM,Agree,Agree
04/04/2021,Alaska,61329,,,132,0.0,340,,,0,0.0,04/04/2021 12:00:00 AM,,
04/04/2021,Arkansas,331054,,,84,12.0,5643,,,2,0.0,04/05/2021 01:43:02 PM,Not agree,Not agree
04/04/2021,Tennessee,809093,672648.0,136445.0,893,254.0,11922,9571.0,2351.0,0,0.0,04/03/2021 12:00:00 AM,Agree,Agree
04/04/2021,Montana,105142,97760.0,7382.0,105,8.0,1466,1466.0,0.0,1,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,North Carolina,910310,791689.0,118621.0,1216,299.0,12825,11335.0,1490.0,15,2.0,04/04/2021 12:00:00 AM,Agree,Agree
04/04/2021,Louisiana,445469,,,0,0.0,10161,9308.0,853.0,0,0.0,04/05/2021 01:43:02 PM,Not agree,Agree
04/04/2021,Kentucky,430201,325896.0,104305.0,269,71.0,7424,6592.0,832.0,8,2.0,04/04/2021 12:00:00 AM,Agree,Agree
04/04/2021,Nebraska,212156,,,144,0.0,2181,,,0,0.0,04/06/2021 12:00:00 AM,Not agree,Not agree
04/04/2021,Wyoming,56447,47786.0,8661.0,0,0.0,700,700.0,0.0,0,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Virginia,625148,488041.0,137107.0,1267,333.0,10329,8674.0,1655.0,42,2.0,04/04/2021 12:00:00 AM,Agree,Agree
04/04/2021,Maryland,417329,,,1669,0.0,8907,8699.0,208.0,15,0.0,04/06/2021 12:00:00 AM,,Agree
04/04/2021,New Jersey,927195,815007.0,112188.0,3799,518.0,24637,22069.0,2568.0,5,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Wisconsin,639227,579877.0,59350.0,637,53.0,7340,6639.0,701.0,-1,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Maine,52392,40040.0,12352.0,354,202.0,746,723.0,23.0,1,0.0,04/06/2021 12:00:00 AM,Agree,Agree
04/04/2021,California,3580351,3580351.0,0.0,2400,0.0,58513,58513.0,0.0,109,0.0,04/06/2021 12:00:00 AM,Agree,Agree
04/04/2021,Illinois,1256634,1256634.0,0.0,2449,0.0,23654,21373.0,2281.0,19,7.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Vermont,18810,,,217,2.0,228,,,1,0.0,04/06/2021 12:00:00 AM,Not agree,Not agree
04/04/2021,Arizona,844927,784947.0,59980.0,464,98.0,16990,15063.0,1927.0,-1,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Minnesota,526267,,,0,0.0,6953,6496.0,457.0,0,0.0,04/05/2021 01:43:02 PM,,Agree
04/04/2021,South Carolina,558550,469900.0,88650.0,980,317.0,9187,,,9,1.0,04/04/2021 12:00:00 AM,Agree,Not agree
04/04/2021,Delaware,95731,90428.0,5303.0,289,42.0,1716,1564.0,152.0,3,0.0,04/06/2021 12:00:00 AM,Agree,Agree
04/04/2021,Michigan,821541,739021.0,82520.0,4611,602.0,17478,16426.0,1052.0,48,2.0,04/05/2021 12:00:00 AM,Agree,Agree
04/04/2021,Rhode Island,132181,,,335,0.0,2621,,,0,0.0,04/04/2021 12:00:00 AM,Not agree,
04/04/2021,Idaho,181181,145560.0,35621.0,0,0.0,1966,1714.0,252.0,0,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Nevada,305176,305176.0,0.0,260,0.0,5274,,,0,0.0,04/05/2021 01:43:02 PM,Agree,
04/04/2021,Connecticut,313956,289591.0,24365.0,0,0.0,7904,6497.0,1407.0,0,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Missouri,569846,,,267,91.0,8822,,,4,0.0,04/06/2021 12:00:00 AM,Not agree,Not agree
04/04/2021,New Hampshire,85846,,,398,117.0,1249,,,2,1.0,04/05/2021 01:43:02 PM,Not agree,Not agree
04/04/2021,Oregon,166882,166882.0,0.0,402,0.0,2392,2392.0,0.0,1,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Utah,387341,387341.0,0.0,344,0.0,2192,2132.0,60.0,60,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Florida,2046498,,,3551,651.0,34330,,,32,1.0,04/04/2021 12:00:00 AM,Not agree,Not agree
04/04/2021,Hawaii,30338,,,92,0.0,464,,,0,0.0,04/05/2021 01:43:02 PM,Not agree,Not agree
04/04/2021,Iowa,353280,,,406,73.0,5822,,,0,0.0,04/05/2021 01:43:02 PM,Not agree,Not agree
04/04/2021,Alabama,515835,403951.0,111884.0,118,27.0,11021,8804.0,2217.0,9,1.0,04/04/2021 12:00:00 AM,Agree,Agree
04/04/2021,Pennsylvania,1049012,891626.0,157386.0,3254,517.0,25195,,,7,7.0,04/04/2021 12:00:00 AM,Agree,Not agree
04/04/2021,New York,1042637,,,3779,0.0,18883,,,22,0.0,04/05/2021 01:43:02 PM,Not agree,Not agree
04/04/2021,Ohio,1024011,866822.0,157189.0,0,0.0,18646,18646.0,0.0,0,0.0,04/05/2021 01:43:02 PM,Agree,Agree
04/04/2021,Oklahoma,443284,350015.0,93269.0,215,70.0,7163,6092.0,1071.0,2,1.0,04/05/2021 12:00:00 AM,Agree,Agree
04/04/2021,Mississippi,306908,188520.0,118388.0,107,42.0,7211,4984.0,2227.0,3,1.0,04/06/2021 12:00:00 AM,Agree,Agree
04/04/2021,South Dakota,118361,,,0,0.0,1938,1579.0,359.0,0,0.0,04/05/2021 01:43:02 PM,,Agree
04/05/2021,Massachusetts,646220,607967.0,38253.0,2988,76.0,17341,16994.0,347.0,11,1.0,04/07/2021 12:00:00 AM,Agree,Agree
04/05/2021,Ohio,1026929,869125.0,157804.0,2918,615.0,18646,18646.0,0.0,0,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Mississippi,307179,188651.0,118528.0,271,140.0,7217,4987.0,2230.0,6,3.0,04/07/2021 12:00:00 AM,Agree,Agree
04/05/2021,Georgia,1065197,856340.0,208857.0,643,142.0,19212,16749.0,2463.0,0,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Hawaii,30427,,,89,0.0,464,,,0,0.0,04/06/2021 01:43:58 PM,Not agree,Not agree
04/05/2021,Washington,369078,,,758,199.0,5285,,,7,0.0,04/05/2021 12:00:00 AM,,
04/05/2021,West Virginia,143733,113618.0,30115.0,277,152.0,2696,,,1,0.0,04/06/2021 01:43:58 PM,Agree,Not agree
04/05/2021,New Mexico,192595,,,443,0.0,3841,,,0,0.0,04/07/2021 12:00:00 AM,,Not agree
04/05/2021,Tennessee,809646,673066.0,136580.0,553,135.0,11929,9575.0,2354.0,7,3.0,04/04/2021 12:00:00 AM,Agree,Agree
04/05/2021,Pennsylvania,1051678,893863.0,157815.0,2666,429.0,25200,,,5,4.0,04/05/2021 12:00:00 AM,Agree,Not agree
04/05/2021,Colorado,477747,446270.0,31477.0,976,71.0,6126,5393.0,733.0,0,0.0,04/05/2021 12:00:00 AM,Agree,Agree
04/05/2021,Arizona,845535,785485.0,60050.0,608,70.0,16990,15063.0,1927.0,0,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Minnesota,527650,,,1383,270.0,6963,6506.0,457.0,10,0.0,04/06/2021 01:43:58 PM,,Agree
04/05/2021,Kentucky,430383,326028.0,104355.0,182,50.0,7429,6597.0,832.0,5,0.0,04/05/2021 12:00:00 AM,Agree,Agree
04/05/2021,New Hampshire,86125,,,279,99.0,1249,,,0,0.0,04/06/2021 01:43:58 PM,Not agree,Not agree
04/05/2021,Louisiana,446737,,,1268,382.0,10165,9312.0,853.0,4,0.0,04/06/2021 01:43:58 PM,Not agree,Agree
04/05/2021,Montana,105142,97761.0,7381.0,0,-1.0,1466,1466.0,0.0,0,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Nevada,305357,305357.0,0.0,181,0.0,5275,,,1,0.0,04/06/2021 01:43:58 PM,Agree,
04/05/2021,Illinois,1258736,1258736.0,0.0,2102,0.0,23665,21384.0,2281.0,11,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Oregon,167128,167128.0,0.0,246,0.0,2394,2394.0,0.0,2,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Wyoming,56529,47860.0,8669.0,82,8.0,700,700.0,0.0,0,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Wisconsin,639553,580184.0,59369.0,326,19.0,7341,6640.0,701.0,1,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Connecticut,316655,291943.0,24712.0,2699,347.0,7923,6512.0,1411.0,19,4.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Idaho,181836,146078.0,35758.0,655,137.0,1972,1719.0,253.0,6,1.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Virginia,626171,488788.0,137383.0,1023,276.0,10360,8699.0,1661.0,31,6.0,04/05/2021 12:00:00 AM,Agree,Agree
04/05/2021,Maine,52662,40209.0,12453.0,270,101.0,746,723.0,23.0,0,0.0,04/07/2021 12:00:00 AM,Agree,Agree
04/05/2021,New Jersey,930026,817464.0,112562.0,2831,374.0,24649,22081.0,2568.0,12,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,Vermont,18925,,,115,4.0,228,,,0,0.0,04/07/2021 12:00:00 AM,Not agree,Not agree
04/05/2021,North Carolina,911284,792444.0,118840.0,974,219.0,12833,11340.0,1493.0,8,3.0,04/05/2021 12:00:00 AM,Agree,Agree
04/05/2021,Delaware,95938,90593.0,5345.0,207,42.0,1720,1568.0,152.0,4,0.0,04/07/2021 12:00:00 AM,Agree,Agree
04/05/2021,Maryland,418188,,,859,0.0,8923,8714.0,209.0,16,1.0,04/07/2021 12:00:00 AM,,Agree
04/05/2021,Michigan,829906,746400.0,83506.0,8365,986.0,17524,16470.0,1054.0,46,2.0,04/06/2021 12:00:00 AM,Agree,Agree
04/05/2021,Nebraska,212428,,,272,0.0,2183,,,2,0.0,04/07/2021 12:00:00 AM,Not agree,Not agree
04/05/2021,South Carolina,559226,470340.0,88886.0,676,236.0,9188,,,1,0.0,04/05/2021 12:00:00 AM,Agree,Not agree
04/05/2021,Missouri,570609,,,763,292.0,8829,,,7,0.0,04/07/2021 12:00:00 AM,Not agree,Not agree
04/05/2021,California,3582463,3582463.0,0.0,2112,0.0,58534,58534.0,0.0,21,0.0,04/07/2021 12:00:00 AM,Agree,Agree
04/05/2021,Rhode Island,132278,,,97,0.0,2623,,,2,0.0,04/05/2021 12:00:00 AM,Not agree,
04/05/2021,Texas,2794483,,,959,55.0,48933,,,38,0.0,04/07/2021 12:00:00 AM,Not agree,Not agree
04/05/2021,Utah,387514,387514.0,0.0,173,0.0,2133,2073.0,60.0,-59,0.0,04/06/2021 01:43:58 PM,Agree,Agree
04/05/2021,North Dakota,103974,97127.0,6847.0,260,185.0,1468,,,2,0.0,04/06/2021 01:43:58 PM,Agree,Not agree
04/05/2021,Oklahoma,443444,350135.0,93309.0,160,40.0,7167,6096.0,1071.0,4,0.0,04/06/2021 12:00:00 AM,Agree,Agree
04/05/2021,South Dakota,118517,,,156,31.0,1938,1579.0,359.0,0,0.0,04/06/2021 01:43:58 PM,,Agree
04/05/2021,Alabama,516098,404120.0,111978.0,263,94.0,11028,8810.0,2218.0,7,1.0,04/05/2021 12:00:00 AM,Agree,Agree
04/05/2021,Indiana,693160,,,734,0.0,13048,12648.0,400.0,1,0.0,04/05/2021 12:00:00 AM,Not agree,Agree
04/05/2021,Alaska,61446,,,117,0.0,340,,,0,0.0,04/05/2021 12:00:00 AM,,
04/05/2021,Kansas,303227,245180.0,58047.0,354,90.0,4927,,,-5,0.0,04/06/2021 01:43:58 PM,Agree,
04/05/2021,New York,1046102,,,3465,0.0,18903,,,20,0.0,04/06/2021 01:43:58 PM,Not agree,Not agree
04/05/2021,Iowa,353548,,,268,86.0,5822,,,0,0.0,04/06/2021 01:43:58 PM,Not agree,Not agree
04/05/2021,Arkansas,331098,,,44,2.0,5648,,,5,0.0,04/06/2021 01:43:58 PM,Not agree,Not agree
04/05/2021,Florida,2052083,,,5585,1585.0,34382,,,52,6.0,04/05/2021 12:00:00 AM,Not agree,Not agree
04/06/2021,Texas,2800254,,,5771,1628.0,48981,,,48,0.0,04/08/2021 12:00:00 AM,Not agree,Not agree
04/06/2021,Ohio,1028800,870273.0,158527.0,1871,723.0,18744,18744.0,0.0,98,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Tennessee,810536,673584.0,136952.0,890,372.0,11967,9604.0,2363.0,38,9.0,04/05/2021 12:00:00 AM,Agree,Agree
04/06/2021,Oklahoma,443733,350350.0,93383.0,289,74.0,7172,6100.0,1072.0,5,1.0,04/07/2021 12:00:00 AM,Agree,Agree
04/06/2021,Indiana,693775,,,615,0.0,13057,12657.0,400.0,9,0.0,04/06/2021 12:00:00 AM,Not agree,Agree
04/06/2021,Kansas,303227,245180.0,58047.0,0,0.0,4927,,,0,0.0,04/07/2021 02:25:43 PM,Agree,
04/06/2021,New Mexico,192773,,,178,0.0,3849,,,8,0.0,04/08/2021 12:00:00 AM,,Not agree
04/06/2021,Alabama,516513,404411.0,112102.0,415,124.0,11036,8817.0,2219.0,8,1.0,04/06/2021 12:00:00 AM,Agree,Agree
04/06/2021,Utah,387814,387814.0,0.0,300,0.0,2137,2077.0,60.0,4,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,West Virginia,144010,113819.0,30191.0,277,76.0,2707,,,11,2.0,04/07/2021 02:25:43 PM,Agree,Not agree
04/06/2021,Mississippi,307423,188779.0,118644.0,244,116.0,7219,4989.0,2230.0,2,0.0,04/08/2021 12:00:00 AM,Agree,Agree
04/06/2021,New York,1048952,,,2850,0.0,18916,,,13,0.0,04/07/2021 02:25:43 PM,Not agree,Not agree
04/06/2021,Nebraska,212967,,,539,0.0,2183,,,0,0.0,04/08/2021 12:00:00 AM,Not agree,Not agree
04/06/2021,Idaho,182182,146321.0,35861.0,346,103.0,1974,1721.0,253.0,2,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Kentucky,431008,326354.0,104654.0,625,299.0,7436,6603.0,833.0,7,1.0,04/06/2021 12:00:00 AM,Agree,Agree
04/06/2021,Montana,105333,97920.0,7413.0,191,32.0,1477,1477.0,0.0,11,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Arizona,846105,785971.0,60134.0,570,84.0,16996,15068.0,1928.0,6,1.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Oregon,167658,167658.0,0.0,530,0.0,2427,2427.0,0.0,33,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Michigan,837798,753321.0,84477.0,7892,971.0,17572,16510.0,1062.0,48,8.0,04/07/2021 12:00:00 AM,Agree,Agree
04/06/2021,Maine,53056,40449.0,12607.0,394,154.0,747,724.0,23.0,1,0.0,04/08/2021 12:00:00 AM,Agree,Agree
04/06/2021,Wisconsin,640704,581070.0,59634.0,1151,265.0,7349,6648.0,701.0,8,0.0,04/07/2021 02:25:43 PM,Agree,Agree
04/06/2021,Nevada,305652,305652.0,0.0,295,0.0,5297,,,22,0.0,04/07/2021 02:25:43 PM,Agree,
04/06/2021,Louisiana,446955,,,218,45.0,10174,9324.0,850.0,9,-3.0,04/07/2021 02:25:43 PM,Not agree,Agree
04/06/2021,Connecticut,317729,292833.0,24896.0,1074,184.0,7930,6517.0,1413.0,7,2.0,04/07/2021 02:25:43 PM,Agree,Agree
